id,match_id,event_type,match_time_seconds,half,player_id,players_on_field,created_at
85dbbe22-7f3f-4bbb-882f-ab8363eaed9f,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,shot,555,1,a824fa91-f2c5-4f5f-a948-dd2784076ebd,"[""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""a824fa91-f2c5-4f5f-a948-dd2784076ebd"", ""f84944a3-fea5-4571-b589-7e6cf37af286"", ""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80""]",2025-08-09T22:11:11.906401
7d1b5ec2-9694-43cb-a16a-70ec2a9dd882,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,opponent_shot,1183,1,,[],2025-08-09T22:11:11.905855
e00e67cc-a788-4608-b37b-87155af365ac,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,recovery,392,2,bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2,"[""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""57f5858d-a561-4e84-b86b-20fe0ee2c00f"", ""bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2"", ""782aecb1-d49b-4a85-ac7f-cb19ff149672"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43""]",2025-08-09T22:11:11.907304
cde448b4-9c64-44e0-b776-5cd185918505,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,ball_loss,1000,1,ed1b17ce-3770-49ed-b478-e6d91847e319,"[""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""3ead9336-738f-49e8-a94f-714be9fd3431""]",2025-08-09T22:11:11.907615
0716fcf8-087a-43f5-a239-fb4779874c96,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,opponent_shot,177,2,,[],2025-08-09T22:11:11.906261
407444d9-59c5-4a93-9105-8211ad177082,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,recovery,53,2,437901cc-63ae-4dd5-ab0e-d84076e529c1,"[""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""3ead9336-738f-49e8-a94f-714be9fd3431"", ""57f5858d-a561-4e84-b86b-20fe0ee2c00f"", ""bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2""]",2025-08-09T22:11:11.907261
18bcea14-d178-4397-956f-22818bb93f7c,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,ball_loss,984,1,551cd810-e6d3-4196-b540-557bdee0386a,"[""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""3ead9336-738f-49e8-a94f-714be9fd3431""]",2025-08-09T22:11:11.907819
d93042cc-63c2-4b31-9ee9-1d6ad33700f3,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,opponent_shot,359,1,,[],2025-08-09T22:11:11.905523
0c51eddc-763e-4726-8929-0e98b0c3f4fa,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,ball_loss,94,1,551cd810-e6d3-4196-b540-557bdee0386a,"[""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""3ead9336-738f-49e8-a94f-714be9fd3431"", ""57f5858d-a561-4e84-b86b-20fe0ee2c00f"", ""bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2""]",2025-08-09T22:11:11.908021
3bd193a5-5a4e-4601-b711-42dd6fe80090,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,opponent_shot,654,2,,[],2025-08-09T22:11:11.906335
594a66b5-8b4f-4cd1-8c3d-a3243b211b5b,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,shot_on_target,785,2,f84944a3-fea5-4571-b589-7e6cf37af286,"[""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""782aecb1-d49b-4a85-ac7f-cb19ff149672"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43"", ""a824fa91-f2c5-4f5f-a948-dd2784076ebd"", ""f84944a3-fea5-4571-b589-7e6cf37af286""]",2025-08-09T22:11:11.905438
0707ab40-3628-43c7-8788-28b310b032cc,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,ball_loss,598,1,a824fa91-f2c5-4f5f-a948-dd2784076ebd,"[""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""a824fa91-f2c5-4f5f-a948-dd2784076ebd"", ""f84944a3-fea5-4571-b589-7e6cf37af286"", ""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80""]",2025-08-09T22:11:11.907805
2a9fa008-9865-4ced-9b39-07193bb711d0,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,recovery,241,2,a824fa91-f2c5-4f5f-a948-dd2784076ebd,"[""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""782aecb1-d49b-4a85-ac7f-cb19ff149672"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43"", ""a824fa91-f2c5-4f5f-a948-dd2784076ebd"", ""f84944a3-fea5-4571-b589-7e6cf37af286""]",2025-08-09T22:11:11.907063
2d9642ca-8502-40ca-9b3b-578d67016fd7,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,shot,1111,2,bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2,"[""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""57f5858d-a561-4e84-b86b-20fe0ee2c00f"", ""bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2"", ""782aecb1-d49b-4a85-ac7f-cb19ff149672"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43""]",2025-08-09T22:11:11.906763
5b54cce8-a216-45fb-9b83-d357d6464837,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,ball_loss,637,1,6b3978a3-97ec-4ae7-998b-435a0e681d80,"[""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""a824fa91-f2c5-4f5f-a948-dd2784076ebd"", ""f84944a3-fea5-4571-b589-7e6cf37af286"", ""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80""]",2025-08-09T22:11:11.907925
ce661960-0261-41ef-b82c-72544b66572d,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,opponent_shot_on_target,23,1,,[],2025-08-09T22:11:11.905328
dc9ff3c2-779b-41e0-ad83-92136ccc63e5,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,recovery,741,2,bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2,"[""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""3ead9336-738f-49e8-a94f-714be9fd3431"", ""57f5858d-a561-4e84-b86b-20fe0ee2c00f"", ""bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2""]",2025-08-09T22:11:11.906841
a26517f8-ea29-4a16-a043-50c34ee6891f,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,opponent_shot,2,2,,[],2025-08-09T22:11:11.906419
a6ba422b-7501-48b3-9c99-3d10fae47f27,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,ball_loss,963,2,80405a0d-8bd4-42bc-bc52-624341e4053d,"[""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""3ead9336-738f-49e8-a94f-714be9fd3431""]",2025-08-09T22:11:11.907697
e990fb57-4624-43d2-9ffd-57d5e739b964,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,recovery,511,1,ed1b17ce-3770-49ed-b478-e6d91847e319,"[""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""57f5858d-a561-4e84-b86b-20fe0ee2c00f"", ""bf71f67c-beb7-4fa8-bfd2-0ae15bb917c2"", ""782aecb1-d49b-4a85-ac7f-cb19ff149672"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43""]",2025-08-09T22:11:11.907243
4a2a9bb8-3c3b-4a95-8e08-cdaf2dfa8c05,f4578a81-2d62-4a9a-bd11-c19b70bbd1ad,recovery,793,2,a824fa91-f2c5-4f5f-a948-dd2784076ebd,"[""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""782aecb1-d49b-4a85-ac7f-cb19ff149672"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43"", ""a824fa91-f2c5-4f5f-a948-dd2784076ebd"", ""f84944a3-fea5-4571-b589-7e6cf37af286""]",2025-08-09T22:11:11.907112
e0a75e4f-a07c-43a5-a224-1d06a898925e,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot_on_target,476,2,,[],2025-08-09T22:11:11.909482
a5dee544-821e-405a-8c18-52ad41c9b1d7,8e3368ad-bdca-4b9f-827a-17dd46f70947,shot,438,2,ac794b03-adc3-4ec0-9f1f-7e54fbb3719d,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80""]",2025-08-09T22:11:11.910039
ff3a94c9-033a-4d5a-a6c6-e30508df4102,8e3368ad-bdca-4b9f-827a-17dd46f70947,recovery,406,2,8b8d9730-f186-45cf-bdd7-59cbd0bd5f43,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80""]",2025-08-09T22:11:11.911130
1c0b50f4-aa7a-4aff-b59f-c773c6b2b7e8,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot_on_target,987,1,,[],2025-08-09T22:11:11.910539
42c42a85-4ad2-49ba-869b-87e6eb90c0f8,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,50,1,6b3978a3-97ec-4ae7-998b-435a0e681d80,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a""]",2025-08-09T22:11:11.912075
81dccaf8-b71f-4b55-a308-0a5e218ea675,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,307,1,b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.911566
4d075d2b-e2ee-4b89-a91f-a1c1ae347845,8e3368ad-bdca-4b9f-827a-17dd46f70947,goal,658,2,db6ff543-a2ad-4dcd-a54f-561be815be11,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11""]",2025-08-09T22:11:11.909435
b6d945bd-3479-42c0-9e6c-4929bed8d307,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,830,1,d93beb94-b8a2-4b9c-8fa5-c403159ff629,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43""]",2025-08-09T22:11:11.912292
a274545c-6520-4856-ac69-79a71f71f0bf,8e3368ad-bdca-4b9f-827a-17dd46f70947,recovery,280,1,437901cc-63ae-4dd5-ab0e-d84076e529c1,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.911390
c70a27f3-8b96-419c-aa20-7c22535ac554,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,327,1,b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.911696
16d7b576-fd1c-49c2-890a-8b30f14b9a72,8e3368ad-bdca-4b9f-827a-17dd46f70947,recovery,1113,2,db6ff543-a2ad-4dcd-a54f-561be815be11,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.910937
224e742e-2b18-456f-90e4-7afaedbf4787,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,355,1,b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.911592
8201390b-0c5c-491e-b998-11ce1527a83e,8e3368ad-bdca-4b9f-827a-17dd46f70947,shot,594,2,551cd810-e6d3-4196-b540-557bdee0386a,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11""]",2025-08-09T22:11:11.909910
3deb413e-508a-45e2-99b6-049edc7cb3eb,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot,240,2,,[],2025-08-09T22:11:11.909591
ceec8390-9e5a-44c5-9503-a8ea2101bffe,8e3368ad-bdca-4b9f-827a-17dd46f70947,recovery,760,1,b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43""]",2025-08-09T22:11:11.910885
3528a4ea-54b1-44ab-85b4-f2ab0d13e716,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot,331,2,,[],2025-08-09T22:11:11.909533
bec37902-7dc8-442d-8b2c-4c2c30dc6e74,8e3368ad-bdca-4b9f-827a-17dd46f70947,shot,956,2,551cd810-e6d3-4196-b540-557bdee0386a,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a""]",2025-08-09T22:11:11.909640
fda3a264-1f8d-4443-82a3-2598469c65c4,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot,482,1,,[],2025-08-09T22:11:11.909978
02c23636-8471-40ef-8f05-d021ddef227e,8e3368ad-bdca-4b9f-827a-17dd46f70947,shot,950,1,6b3978a3-97ec-4ae7-998b-435a0e681d80,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a""]",2025-08-09T22:11:11.909706
2c48b452-f8b1-4222-8b2c-cd34f79fc899,8e3368ad-bdca-4b9f-827a-17dd46f70947,recovery,173,2,9daaf59a-9649-4a15-b5af-ba9af96eb4bf,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a""]",2025-08-09T22:11:11.910849
6121d872-c86f-4272-ac1f-d14a029864cd,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,884,2,b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43""]",2025-08-09T22:11:11.911871
692ac065-6088-4dbc-8c71-3d1779e18371,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot,69,1,,[],2025-08-09T22:11:11.909783
4b731c73-ea59-41a4-8f48-10751b129782,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot,404,1,,[],2025-08-09T22:11:11.910402
f4e6d317-01aa-40a6-8b9b-edad6e3877a6,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,564,1,db6ff543-a2ad-4dcd-a54f-561be815be11,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11""]",2025-08-09T22:11:11.911514
0f105919-a59f-4cb0-ac66-f4a2a197c75a,8e3368ad-bdca-4b9f-827a-17dd46f70947,shot,370,2,b4b13f84-ffed-4331-81e8-8444f02d2a84,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80""]",2025-08-09T22:11:11.909892
6f9c6efb-b2f8-4822-8127-907140ef26aa,8e3368ad-bdca-4b9f-827a-17dd46f70947,recovery,676,1,437901cc-63ae-4dd5-ab0e-d84076e529c1,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11""]",2025-08-09T22:11:11.911329
981fb9b0-e639-491d-993e-60e3001bf21c,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,290,2,ed1b17ce-3770-49ed-b478-e6d91847e319,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.911977
3d2efbec-f4a8-4af1-bf2a-bcefefe2541b,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,336,2,b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.912232
1bfe4a8a-85b8-4256-902e-9a94b16cebbc,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot_on_target,646,1,,[],2025-08-09T22:11:11.909775
cca50083-d722-4cff-af6d-ec9a248824e7,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot,76,2,,[],2025-08-09T22:11:11.909735
73ef4544-aa2f-4ed9-8d9c-1056d5c4bde3,8e3368ad-bdca-4b9f-827a-17dd46f70947,recovery,382,1,d93beb94-b8a2-4b9c-8fa5-c403159ff629,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80""]",2025-08-09T22:11:11.910954
774aff8b-dd1b-4ed9-8409-64ef1c311492,8e3368ad-bdca-4b9f-827a-17dd46f70947,shot_on_target,172,1,6b3978a3-97ec-4ae7-998b-435a0e681d80,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a""]",2025-08-09T22:11:11.909408
a0e0a3b7-ea72-4719-b35e-b4fc67c6e304,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,80,2,6b3978a3-97ec-4ae7-998b-435a0e681d80,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a""]",2025-08-09T22:11:11.912284
eac4df2d-35cb-49df-af44-9536e148fe93,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,1176,1,437901cc-63ae-4dd5-ab0e-d84076e529c1,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.911897
5bb66ab3-8ea1-478b-90ef-b28517baf7fb,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot_on_target,57,1,,[],2025-08-09T22:11:11.909726
8c400be9-7900-47d6-8c73-a61bb8b4e5ce,8e3368ad-bdca-4b9f-827a-17dd46f70947,recovery,155,1,d93beb94-b8a2-4b9c-8fa5-c403159ff629,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a""]",2025-08-09T22:11:11.911173
a194e26c-c95d-455e-901d-b288bf6f6d0c,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,691,2,9daaf59a-9649-4a15-b5af-ba9af96eb4bf,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11""]",2025-08-09T22:11:11.911748
6af86aa1-32b6-4c90-a899-337d4796b058,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,782,2,b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43""]",2025-08-09T22:11:11.911740
ce0e7d42-9d14-45d6-bce8-d833d24a662c,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot_on_target,349,1,,[],2025-08-09T22:11:11.909581
3615d85a-4e59-4133-9326-5b6fac497db4,8e3368ad-bdca-4b9f-827a-17dd46f70947,shot_on_target,704,1,db6ff543-a2ad-4dcd-a54f-561be815be11,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11""]",2025-08-09T22:11:11.909612
a7762f55-3394-4817-b8f8-21279976e79e,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,1096,1,d93beb94-b8a2-4b9c-8fa5-c403159ff629,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11"", ""b4eaaba5-7f68-45ba-b4c0-0a4ab27db37d"", ""ed1b17ce-3770-49ed-b478-e6d91847e319""]",2025-08-09T22:11:11.911713
2e8f93a0-855d-4066-a285-5c78e1f39eee,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,709,2,db6ff543-a2ad-4dcd-a54f-561be815be11,"[""80405a0d-8bd4-42bc-bc52-624341e4053d"", ""9daaf59a-9649-4a15-b5af-ba9af96eb4bf"", ""551cd810-e6d3-4196-b540-557bdee0386a"", ""437901cc-63ae-4dd5-ab0e-d84076e529c1"", ""db6ff543-a2ad-4dcd-a54f-561be815be11""]",2025-08-09T22:11:11.911862
9e519e8e-c212-4897-8365-5c0c7f8d58aa,8e3368ad-bdca-4b9f-827a-17dd46f70947,opponent_shot,371,1,,[],2025-08-09T22:11:11.910471
63e191d6-e6aa-40f0-85f7-408f6f88c6df,8e3368ad-bdca-4b9f-827a-17dd46f70947,ball_loss,496,2,ac794b03-adc3-4ec0-9f1f-7e54fbb3719d,"[""d93beb94-b8a2-4b9c-8fa5-c403159ff629"", ""ac794b03-adc3-4ec0-9f1f-7e54fbb3719d"", ""8b8d9730-f186-45cf-bdd7-59cbd0bd5f43"", ""b4b13f84-ffed-4331-81e8-8444f02d2a84"", ""6b3978a3-97ec-4ae7-998b-435a0e681d80""]",2025-08-09T22:11:11.912353
